#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1680262568386934500,0.00022929,-0.00179685,0.00100701,-0.262159,-0.177819,-9.81212
1680262568401142100,0.00406176,-0.00305516,4.22713e-05,-0.364942,-0.117547,-9.75376
1680262568410502500,0.00496463,-0.00080968,0.00180256,-0.329579,-0.116647,-9.87356
1680262568420101400,0.00415216,-0.00205577,-0.000546516,-0.41448,-0.164241,-9.46814
1680262568429316600,0.00191127,-0.00124413,-0.000755635,-0.527974,-0.203747,-9.95629
1680262568438702700,0.00220843,-0.00198409,-0.00158541,-0.48229,-0.208317,-10.1715
1680262568448041500,0.00182727,-0.00148407,0.000222599,-0.491522,-0.150236,-9.71085
1680262568457415000,0.0051369,-0.00123469,-0.000787987,-0.518494,-0.126301,-9.86225
1680262568466910000,0.00304172,-0.0027831,-0.00231205,-0.564147,-0.143908,-9.76906
1680262568475992800,0.00358933,-0.00172283,-0.000337261,-0.589867,-0.193471,-9.76544
1680262568485730600,0.0010955,-0.00114673,1.75077e-05,-0.548709,-0.174954,-9.88797
1680262568495338800,0.0028009,-0.00180512,-0.000762412,-0.577567,-0.161215,-9.80358
1680262568504938800,0.00304792,-0.000280211,0.00121062,-0.54201,-0.131054,-9.84725
1680262568514319300,0.0020414,-0.00115979,0.00151207,-0.598889,-0.115939,-9.67321
1680262568523579000,0.0036919,-0.00186653,0.00114562,-0.678383,-0.15829,-9.89446
1680262568533576900,0.00479539,-0.00193965,-0.000562248,-0.626851,-0.135769,-9.82453
1680262568543367300,0.00222185,-0.00258105,2.52045e-05,-0.619987,-0.184265,-9.79387
1680262568553381500,0.00172374,-0.00214209,-0.000961302,-0.593432,-0.151618,-9.83906
1680262568562880800,0.00145903,-0.00216499,0.00119442,-0.667839,-0.201638,-9.66636
1680262568572397700,0.0025628,-0.0027415,0.000318579,-0.682974,-0.181288,-9.84509
1680262568582121100,0.00314408,-0.000982671,0.000849852,-0.702808,-0.145356,-9.78888
1680262568591314300,0.00315601,-0.00267379,-0.000398633,-0.665587,-0.131985,-9.81732
1680262568600948800,0.00468881,-0.00325148,-0.00168135,-0.655112,-0.158197,-9.83305
1680262568610046200,0.00286901,-0.000760237,-0.000294587,-0.725672,-0.147584,-9.7212
1680262568619673300,0.00127565,-0.000586102,-0.00147788,-0.624199,-0.175968,-9.91192
1680262568628931200,0.00439674,-0.00137743,0.00149383,-0.680851,-0.167297,-9.75206
1680262568638429000,0.00270489,-0.00157355,-0.000102971,-0.636233,-0.150231,-9.87948
1680262568647751700,0.00219734,-0.000917151,-0.000943862,-0.693601,-0.130531,-9.7371
1680262568656956300,0.00360904,-0.00201529,-0.00019262,-0.680762,-0.141249,-9.84479
1680262568666396900,0.003546,-0.00246462,-0.000371198,-0.673262,-0.158318,-9.78096
1680262568675499000,0.000451245,-0.00201839,-0.00074125,-0.626017,-0.179813,-9.78577
1680262568684986900,0.00338709,-0.00195965,0.000166437,-0.679479,-0.180791,-9.84855
1680262568694185700,0.00357649,0.000103856,0.000924617,-0.713384,-0.136532,-9.75735
1680262568703733400,0.00291929,-0.0032464,-0.000507062,-0.611979,-0.116401,-9.79035
1680262568712942900,0.00219669,-0.00142788,0.000722837,-0.697518,-0.19983,-9.76469
1680262568722311200,0.00161236,-0.000403075,-0.00074258,-0.649348,-0.145768,-9.8915
1680262568731634800,0.00164985,-0.000751463,0.000213466,-0.643946,-0.183057,-9.83125
1680262568741525800,0.00352747,-0.00138096,0.000617709,-0.63574,-0.12865,-9.82868
1680262568751576800,-7.83569e-05,-0.00152187,0.00134533,-0.628971,-0.177547,-9.80775
1680262568761024900,0.0029047,-0.000611224,0.000350802,-0.568887,-0.142,-9.7875
1680262568770794300,0.00168578,-0.00159407,0.000112371,-0.640351,-0.146086,-9.71807
1680262568779888500,0.00202682,-0.000346848,0.00157435,-0.636634,-0.123959,-9.79047
1680262568789050900,0.000205729,-0.00208584,-0.000610232,-0.629543,-0.160611,-9.83982
1680262568798341400,0.000216974,-0.000974005,-0.000759114,-0.643866,-0.153152,-9.84581
1680262568807395200,0.00220609,-0.000276713,-0.00129606,-0.677289,-0.155004,-9.80904
1680262568816876200,0.000150335,-0.000864043,-0.000656324,-0.595579,-0.220047,-9.86974
1680262568826109700,0.000849224,-0.000667723,-0.00144994,-0.645202,-0.141902,-9.72938
1680262568835486600,0.00103192,-0.000605335,0.0019301,-0.551439,-0.150082,-9.89601
1680262568844412800,0.00127373,-0.00143163,-0.000391843,-0.637165,-0.158239,-9.63477
1680262568853847200,0.00178536,-0.00172112,0.000519643,-0.527149,-0.126981,-9.8588
1680262568863079600,0.00238079,-0.000406395,0.000360707,-0.639806,-0.169917,-9.71905
1680262568872436300,0.00109882,-0.00275002,-0.000624914,-0.558214,-0.173035,-9.86231
1680262568881933900,0.00118564,-0.000808554,0.000563101,-0.556697,-0.155752,-9.75846
1680262568891199500,-0.00091851,-0.00192878,0.00112736,-0.568234,-0.130846,-9.76791
1680262568900773500,-0.00109173,-0.00303292,0.00110464,-0.549989,-0.205158,-9.84847
1680262568910074800,0.00164373,-0.000712041,0.000670595,-0.580329,-0.169899,-9.75479
1680262568919882000,0.00128961,0.000586653,0.000661129,-0.497091,-0.140474,-9.89403
1680262568928895400,0.000865512,-0.00306716,0.000860976,-0.556962,-0.145429,-9.68705
1680262568938234600,0.000807874,-0.00139731,0.00081872,-0.529976,-0.134971,-9.86931
1680262568948317500,-0.000171889,-0.00145728,-0.000431906,-0.512446,-0.173859,-9.78516
1680262568958025000,-0.000110957,-0.00353136,0.00138365,-0.499713,-0.195803,-9.88696
1680262568967836300,-0.000962052,-0.0015668,0.00147376,-0.475361,-0.183815,-9.79302
1680262568976986000,0.000889484,-0.00307279,0.000775648,-0.533945,-0.144102,-9.66547
1680262568986433500,-0.00174614,-0.00112452,0.000675424,-0.509801,-0.188331,-9.85004
1680262568995829800,0.00177056,-0.00159597,0.000649642,-0.570998,-0.123527,-9.86772
1680262569005338900,0.00212175,-0.00169443,0.00201659,-0.54873,-0.160956,-9.8961
1680262569014695700,-0.000358879,-0.00285328,0.00220969,-0.509457,-0.145958,-9.78772
1680262569024052700,-0.00177888,-0.0037373,0.000583619,-0.503529,-0.135797,-9.74781
1680262569033502600,0.00224629,-0.0017532,0.000985124,-0.497888,-0.122856,-9.88337
1680262569042501400,-0.00109438,-0.00437501,0.000572017,-0.512273,-0.130233,-9.75656
1680262569051874600,5.00658e-05,-0.0028642,0.00285167,-0.493346,-0.198855,-9.76965
1680262569061030000,-6.79075e-05,-0.00172662,-0.000614808,-0.484898,-0.140833,-9.8509
1680262569070890300,-0.00206549,-0.00107527,0.00137138,-0.450744,-0.214112,-9.81442
1680262569080879400,-0.000976098,-0.00160403,0.00129253,-0.482567,-0.152549,-9.68656
1680262569090204400,-0.000832049,-0.00104451,0.00214418,-0.451614,-0.184457,-9.79629
1680262569099832000,0.00111674,-0.00118051,-0.000501863,-0.415389,-0.1541,-9.79452
1680262569109583600,0.000425655,-0.00298386,0.00125865,-0.488078,-0.233642,-9.79175
1680262569119097600,0.000803287,-0.00125608,0.000622117,-3.16897,-0.153574,-9.84681
1680262569128243800,-0.000441181,-0.00182501,0.000511976,-1.41623,-0.10723,-9.74923
1680262569138250400,-0.000198352,-0.00211669,0.00226865,-2.268,-0.11436,-9.82951
1680262569148309500,-0.00120172,-0.00185656,0.00125551,-1.13244,-0.136075,-9.93589
1680262569157904100,0.000914997,-0.00167931,0.000161196,-2.16233,-0.14176,-9.73576
1680262569168473700,-3.62498e-05,-0.000349894,0.00177962,-0.75224,-0.221168,-9.76269
1680262569178423400,0.00103289,-0.000540847,0.00201224,-1.96922,-0.141325,-9.7826
1680262569187926800,0.000848668,-0.000474624,-0.00106289,-0.575578,-0.148369,-9.87971
1680262569197307000,0.000826567,-0.00144715,0.00462775,-1.06757,-0.158871,-9.59025
1680262569206988100,0.000678294,-0.000214039,0.00220043,-0.515284,-0.134389,-10.0542
1680262569217130300,0.00138212,-0.00115506,-0.00114693,-1.20111,-0.173514,-9.82187
1680262569226424500,-0.000207408,-0.00200522,-0.000528643,-0.368103,-0.129157,-9.76071
1680262569236011600,0.000204675,-0.0012497,0.00164661,-1.05773,-0.144028,-9.70885
1680262569245718900,-0.000763558,9.32375e-05,0.00228681,-0.17846,-0.134655,-9.77633
1680262569255235900,0.000815561,-0.00085494,0.000813878,-0.909951,-0.164326,-9.88252
1680262569264688300,-0.00123461,-0.000153703,0.00157973,-0.112476,-0.162864,-9.74353
1680262569274799700,0.00151881,-0.00014843,0.00232522,-0.70444,-0.135729,-9.75585
1680262569284886800,0.0017534,-0.00159283,0.000116356,-0.0051894,-0.157833,-9.93073
1680262569294042500,-0.00130329,-0.00064006,-0.00177766,0.775858,-0.151559,-9.70232
1680262569303975400,-0.000103028,-0.00334119,-0.0110082,3.94027,-0.193998,-9.74077
1680262569314216100,-0.00160206,-0.00144211,-0.0213632,4.79714,-0.143925,-9.84379
1680262569323440400,0.00173217,-0.00196452,-0.00377218,-1.09622,-0.0940949,-9.81987
1680262569333017200,0.000900133,-0.00151873,0.0232754,2.57878,-0.132463,-9.73394
1680262569342618000,0.00103325,-0.00158814,-0.0155603,-0.0172478,-0.183963,-9.82889
1680262569352468100,-0.000114063,-5.75627e-05,-0.0255787,6.70009,-0.16212,-9.87547
1680262569361840100,-0.00154111,-0.00219899,0.00695761,3.17828,-0.198804,-9.69605
1680262569371727700,-0.000548388,-0.00166205,-0.0271691,2.99054,-0.16795,-9.79715
1680262569382568500,0.000110878,-0.0044763,-0.00719313,6.40904,-0.142045,-9.82962
1680262569396582800,-3.14896e-05,-0.00295174,-0.0145191,3.53246,-0.148643,-9.83381
1680262569406136100,0.000212437,-0.00249283,0.0129909,3.03285,-0.190227,-9.69214
1680262569415966200,-0.00102368,-0.00183713,0.000679533,3.81933,-0.16644,-9.72442
1680262569425136300,-0.000324187,-0.00712708,-0.0299049,7.19312,-0.175917,-9.2238
1680262569434561100,0.00157716,-0.00309854,-0.00785291,6.10162,-0.113237,-10.6421
1680262569443890800,0.000804053,-0.00569714,0.011877,6.29045,-0.128441,-9.69086
1680262569453863800,0.000472657,-0.00692658,-0.00681707,5.70961,-0.160068,-9.88357
1680262569463352800,0.00153339,-0.00530619,0.0094139,4.96878,-0.116271,-9.68975
1680262569472852600,0.00140143,-0.00644606,-0.00734088,5.05541,-0.159787,-9.87182
1680262569482864700,-0.000233223,-0.00680408,0.00985666,4.96873,-0.202952,-9.75718
1680262569492236400,-0.00117148,-0.00962547,-0.00564529,4.90713,-0.160619,-9.82986
1680262569501612800,-0.000250087,-0.00718766,0.00609152,4.50705,-0.119923,-9.77526
1680262569510804500,-0.00225363,-0.00957805,-0.00684329,5.09655,-0.208711,-9.71047
1680262569520578900,0.00134802,-0.00659995,0.00321661,4.55331,-0.157813,-9.9324
1680262569530372700,1.09497e-05,-0.00763646,-0.0016722,4.65445,-0.141209,-9.82036
1680262569539794800,0.0010493,-0.0103835,-0.000175757,4.31353,-0.140312,-9.77534
1680262569549138000,0.000775058,-0.0090082,0.000893846,4.30014,-0.115896,-9.712
1680262569558195600,-0.00182261,-0.00950163,0.000459879,4.54736,-0.137716,-9.78831
1680262569567632200,-0.000939429,-0.00984598,-0.000110533,4.06546,-0.149793,-9.85329
1680262569576799500,0.000181323,-0.0101299,0.00125429,4.2646,-0.149449,-9.76525
1680262569586811900,-0.00198237,-0.0104591,0.00108058,3.84467,-0.164004,-9.85494
1680262569596374600,0.00112158,-0.010771,0.000679677,3.95678,-0.200378,-9.71728
1680262569605928800,-0.00272366,-0.0110177,-0.00125866,3.80062,-0.158667,-9.84391
1680262569615344300,-0.000464736,-0.010377,0.00112676,3.86476,-0.141829,-9.75064
1680262569624877900,0.00100942,-0.0115991,0.000664267,4.02845,-0.210812,-9.79654
1680262569634596400,-0.000910943,-0.0120565,-0.00010972,3.72726,-0.18994,-9.84081
1680262569643815100,-0.00166919,-0.0134059,-0.00030892,3.80214,-0.120564,-9.79345
1680262569653256800,-0.000352312,-0.0114731,5.3832e-05,3.59177,-0.149391,-9.74754
1680262569662435100,0.000783949,-0.01488,-0.00102981,3.91549,-0.195691,-9.84142
1680262569671783700,7.88557e-05,-0.0126094,0.000571624,3.48107,-0.174606,-9.89177
1680262569680940500,0.00247345,-0.0116945,0.000622657,3.42082,-0.155176,-9.78292
1680262569690216300,0.00310453,-0.0125028,0.000208244,3.19776,-0.114596,-9.7006
1680262569699516300,0.00415966,-0.00958939,-0.000925466,2.80243,-0.126228,-9.80546
1680262569708633800,0.0050968,-0.00990984,-0.000266909,2.78019,-0.0725364,-9.71848
1680262569718233600,0.00558659,-0.00867346,-0.000726191,2.13722,-0.118225,-9.81913
1680262569727270300,0.00626838,-0.0084236,0.00122152,2.0258,-0.146636,-9.73422
1680262569736792100,0.0074249,-0.00681055,0.00147705,1.4741,-0.141083,-9.85458
1680262569745794600,0.0107828,-0.00803178,-0.000178549,0.758582,-0.125852,-9.68795
1680262569755281400,0.007775,-0.00734341,0.000943718,0.406617,-0.167214,-9.88883
1680262569764715800,0.00850849,-0.00819233,0.000310632,0.272957,-0.134094,-9.80998
1680262569773883800,0.00895374,-0.00806945,1.86728e-05,0.0270873,-0.187676,-9.76381
1680262569784023800,0.00979215,-0.0050368,0.000766558,-0.165386,-0.150642,-9.85614
1680262569793685300,0.00831638,-0.00691641,0.000474242,-0.368056,-0.117146,-9.71645
1680262569803461100,0.00800936,-0.00847125,-0.00134972,-0.490582,-0.214192,-9.86425
1680262569812787300,0.00998213,-0.00715951,-5.16965e-05,-0.748588,-0.130113,-9.61066
1680262569822169300,0.00954202,-0.00644754,0.000586048,-0.864371,-0.211062,-9.93469
1680262569831556000,0.00926245,-0.00597962,-0.000591528,-0.978592,-0.163328,-9.81113
1680262569840800600,0.00869464,-0.00730374,0.000677814,-1.14744,-0.155469,-9.78739
1680262569850374000,0.00826767,-0.00643495,-0.00108937,-1.16627,-0.210512,-9.83935
1680262569859594600,0.0091645,-0.00589825,0.000818263,-1.35242,-0.146586,-9.72347
1680262569869207000,0.00909044,-0.00766621,0.00142674,-1.3103,-0.160656,-9.82749
1680262569878394500,0.00901465,-0.00711394,0.000780699,-1.49488,-0.178311,-9.77025
1680262569888286000,0.00954475,-0.00476024,0.00134373,-1.49119,-0.163792,-9.87817
1680262569898016300,0.00901234,-0.00632871,-0.00062018,-1.66991,-0.174322,-9.735
1680262569907846100,0.00723887,-0.00543969,-0.00030757,-1.65939,-0.172921,-9.79744
1680262569917488000,0.00858531,-0.00508456,0.00234011,-1.73775,-0.180085,-9.78431
1680262569926748000,0.00969691,-0.00536623,-0.000196402,-1.79037,-0.156627,-9.75946
1680262569936241200,0.01148,-0.00535482,0.00122869,-1.85509,-0.143663,-9.85396
1680262569945540800,0.0131061,-0.00285203,-0.000652221,-1.93543,-0.144308,-9.84269
1680262569955036000,0.011148,-0.00297228,-0.00131975,-1.91299,-0.160874,-9.83813
1680262569964396900,0.0107365,-0.00270828,-0.00149026,-1.94715,-0.152888,-9.76031
1680262569974560500,0.0119386,-0.00264686,-0.000105454,-2.03561,-0.216895,-9.87355
1680262569984485900,0.00913623,-0.00100906,0.000809298,-1.8988,-0.21453,-9.80916
1680262569993791300,0.00483397,0.00137161,0.00157417,-2.00374,-0.219715,-9.74215
1680262570004258700,0.0041694,0.000469413,0.000559283,-2.03389,-0.256155,-9.84509
1680262570014012300,0.00385688,0.00285939,0.000146971,-2.129,-0.260944,-9.77359
1680262570023350800,0.00184422,0.00357932,0.000577364,-1.95358,-0.218821,-9.832
1680262570033039200,0.00334772,0.00300884,-0.00119969,-2.16855,-0.203873,-9.73607
1680262570042392800,0.000715925,0.00570027,0.000397271,-2.16487,-0.218924,-9.87647
1680262570052257400,0.00109139,0.00456156,0.00207581,-1.9857,-0.170581,-9.87356
1680262570061742300,9.59055e-05,0.00559848,-0.000280488,-2.17861,-0.226619,-9.6641
1680262570071601800,0.00133697,0.00454286,-4.32428e-05,-1.99859,-0.200651,-9.85124
1680262570080992600,-0.000206762,0.0069987,-6.78492e-06,-2.17734,-0.187022,-9.7376
1680262570090466900,-0.00157152,0.00602206,0.00105597,-2.13243,-0.198743,-9.81786
1680262570100284300,-0.00189797,0.00591429,0.001211,-2.13978,-0.238181,-9.81857
1680262570109417300,-0.000964856,0.00681699,0.00074418,-2.05657,-0.20428,-9.78884
1680262570118983800,-0.000196504,0.00571118,0.000633067,-2.04343,-0.221648,-9.81691
1680262570128446000,-0.00133652,0.00633981,0.00228605,-2.22157,-0.208832,-9.71056
1680262570137942800,0.00015918,0.0047287,-0.000381455,-1.93545,-0.208412,-9.86038
1680262570147223500,0.00154551,0.00545265,0.000864078,-2.05085,-0.191262,-9.76321
1680262570157049600,0.000450333,0.00709018,0.000410465,-2.11374,-0.180013,-9.82011
1680262570167198000,0.000180462,0.00604615,0.00103399,-1.94328,-0.180153,-9.84892
1680262570176577000,-0.000700008,0.00563171,0.00119543,-2.01603,-0.162072,-9.7831
1680262570186229900,-0.00177627,0.0039879,0.000616307,-1.91551,-0.198325,-9.75555
1680262570195944100,0.000212111,0.00725856,0.000932953,-2.12546,-0.184433,-9.74235
1680262570206187300,-2.51282e-05,0.00438022,-0.0019494,-1.9006,-0.181744,-9.90507
1680262570215852900,0.00345319,0.00406117,2.55987e-05,-1.87967,-0.202379,-9.77001
1680262570225544200,-0.000649184,0.0044611,0.00068892,-1.97407,-0.162557,-9.69624
1680262570235799700,0.000343976,0.00579945,0.000202544,-1.95932,-0.199991,-9.79766
1680262570245189900,-0.000431948,0.00627658,0.00178292,-1.93971,-0.195115,-9.83678
1680262570254791800,0.00160243,0.00509641,0.000393355,-1.87348,-0.235432,-9.74888
1680262570264684800,0.000528095,0.00577641,0.00110705,-1.99362,-0.180969,-9.74656
1680262570274048900,-0.000506122,0.00421515,0.00126083,-1.86176,-0.19623,-9.90188
1680262570283924600,-0.000374632,0.0043619,0.000545853,-1.74444,-0.136424,-9.79999
1680262570293228200,-0.00102141,0.00415382,-0.000404789,-1.96173,-0.184364,-9.7182
1680262570302860100,-0.000415625,0.00267922,-0.000235612,-1.76751,-0.168514,-9.9057
1680262570311955600,-0.000376126,0.00505978,-0.000290484,-1.83845,-0.188285,-9.74984
1680262570321364700,-0.000813291,0.00366786,0.00184267,-1.77981,-0.217735,-9.90613
1680262570330601100,0.00123097,0.003499,-0.000391189,-1.80354,-0.187754,-9.77735
1680262570340597300,-0.000298067,0.0038598,-0.000207454,-1.79626,-0.191243,-9.83599
1680262570350189800,0.000406627,0.00440486,-0.000344271,-1.68066,-0.181704,-9.83019
1680262570359510500,-0.000855364,0.00338672,0.00054761,-1.67779,-0.200975,-9.78481
1680262570369437700,0.00119965,0.00374251,-1.84071e-05,-1.68939,-0.162432,-9.7556
1680262570379312500,-0.00107506,0.00419444,-0.000292005,-1.73373,-0.232589,-9.83953
1680262570390453100,0.000155872,0.00342761,0.00125963,-1.59816,-0.200902,-9.87152
1680262570402478900,0.00193968,0.00415545,0.000334284,-1.63163,-0.156328,-9.70876
1680262570412090800,-0.00211649,0.00210323,-0.000466736,-1.26502,-0.236946,-9.76382
1680262570422373800,-0.000812349,0.00398822,-0.000326872,-2.04557,-0.176361,-9.34937
1680262570432546100,0.000481947,0.00193764,-0.000129571,-1.51776,-0.252473,-10.3929
1680262570442310500,0.000157163,0.00369199,0.000558956,-1.55203,-0.214346,-9.85664
1680262570452344600,0.000961463,0.00307387,0.00131845,-4.4005,-0.179219,-9.72845
1680262570461484300,-0.000236337,0.00490606,-0.000479629,-3.31033,-0.19592,-9.79417
1680262570471158200,-0.00210727,0.00314414,0.000816671,-3.77253,-0.18672,-9.80913
1680262570480657500,0.00334967,0.00291714,-0.000403274,-2.24188,-0.159576,-9.85468
1680262570490108000,-0.000525226,0.00406648,-2.21198e-05,-3.13843,-0.190314,-9.8538
1680262570499498700,-0.000630069,0.00246163,0.00155512,-1.57894,-0.215224,-9.8178
1680262570508472300,0.000635314,0.00299958,-0.000573005,-2.53899,-0.16818,-9.70496
1680262570517851800,0.00118007,0.00216551,0.00128394,-1.1277,-0.199449,-9.85096
1680262570526961900,-0.0015726,0.00308979,0.000535547,-1.98966,-0.176366,-9.86007
1680262570536430000,0.000190414,0.0028468,0.000267253,-0.582712,-0.170327,-9.85968
1680262570545504000,-0.000389967,0.00188366,0.000978275,-1.35354,-0.216692,-9.66542
1680262570555247900,-0.000254223,0.00198569,-0.00149743,-0.26979,-0.229486,-9.86442
1680262570564560400,-0.000416175,0.00161116,-0.000261374,-0.649515,-0.174804,-9.78717
